host	logname	time	method	url	response	bytes	referer	useragent
ip152.fhu.primenet.com	-	804573928	GET	/shuttle/countdown/count.gif	200	40310		
svasu.extern.ucsd.edu	-	804573932	GET	/history/apollo/apollo-11/apollo-11-patch-small.gif	200	11175		
andreh.oz.net	-	804573934	GET	/images/construct.gif	200	1414		
svasu.extern.ucsd.edu	-	804573935	GET	/history/apollo/apollo-11/apollo-11.html	200	41397		
ip152.fhu.primenet.com	-	804573935	GET	/images/KSC-logosmall.gif	200	1204		
139.121.119.19	-	804573935	GET	/shuttle/missions/sts-71/images/KSC-95EC-0891.jpg	200	80678		
andreh.oz.net	-	804573936	GET	/software/winvn/bluemarb.gif	200	4441		
ocn13.miracosta.cc.ca.us	-	804573937	GET	/shuttle/countdown/	200	3985		
dial42.ppp.iastate.edu	-	804573939	GET	/shuttle/missions/sts-71/images/KSC-95EC-0918.jpg	200	46888		
ip152.fhu.primenet.com	-	804573940	GET	/images/NASA-logosmall.gif	200	786		
ix-wbg-va2-26.ix.netcom.com	-	804573942	GET	/history/apollo/pad-abort-test-1/pad-abort-test-1-info.html	200	1625		
dd03-058.compuserve.com	-	804573944	GET	/images/shuttle-patch-small.gif	200	4179		
piweba3y.prodigy.com	-	804573944	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
ix-wbg-va2-26.ix.netcom.com	-	804573945	GET	/history/apollo/pad-abort-test-1/pad-abort-test-1-patch-small.gif	404	0		
andreh.oz.net	-	804573945	GET	/software/winvn/wvsmall.gif	200	13372		
cad118.cadvision.com	-	804573946	GET	/shuttle/missions/sts-71/images/KSC-95EC-0423.gif	200	64939		
ocn13.miracosta.cc.ca.us	-	804573947	GET	/cgi-bin/imagemap/countdown?96,175	302	110		
ocn13.miracosta.cc.ca.us	-	804573948	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
ix-hay-ca1-24.ix.netcom.com	-	804573948	GET	/shuttle/missions/sts-71/images/KSC-95EC-0913.jpg	200	25439		
andreh.oz.net	-	804573953	GET	/images/KSC-logosmall.gif	200	1204		
alyssa.prodigy.com	-	804573954	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
ip152.fhu.primenet.com	-	804573955	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
ix-wbg-va2-26.ix.netcom.com	-	804573956	GET	/history/apollo/pad-abort-test-1/images/	404	0		
andreh.oz.net	-	804573958	GET	/images/MOSAIC-logosmall.gif	200	363		
andreh.oz.net	-	804573960	GET	/images/USA-logosmall.gif	200	234		
dd03-058.compuserve.com	-	804573960	GET	/images/KSC-logosmall.gif	200	1204		
eul95.metronet.com	-	804573961	GET	/shuttle/missions/sts-63/sts-63-patch-small.gif	200	16102		
andreh.oz.net	-	804573961	GET	/images/WORLD-logosmall.gif	200	669		
ara-mac225.den.mmc.com	-	804573962	GET	/shuttle/missions/sts-61/mission-sts-61.html	200	33199		
sladl1p05.ozemail.com.au	-	804573963	GET	/shuttle/missions/missions.html	200	8677		
204.212.153.234	-	804573964	GET	/cgi-bin/newwvn-mail.pl	200	2485		
ubppp-00.ppp-net.buffalo.edu	-	804573965	GET	/shuttle/technology/images/srb_mod_compare_3-small.gif	200	55666		
sladl1p05.ozemail.com.au	-	804573965	GET	/images/launchmedium.gif	200	11853		
ix-wbg-va2-26.ix.netcom.com	-	804573965	GET	/history/apollo/pad-abort-test-1/sounds/	404	0		
five74.remote.mun.ca	-	804573966	GET	/shuttle/missions/sts-71/movies/sts-71-mir-dock.mpg	200	335872		
dialup28.nmia.com	-	804573966	GET	/shuttle/missions/sts-71/movies/crew-suitup.mpg	200	614799		
139.121.119.19	-	804573966	GET	/shuttle/missions/sts-71/images/KSC-95EC-0613.jpg	200	61716		
piweba3y.prodigy.com	-	804573968	GET	/	200	7074		
dd03-058.compuserve.com	-	804573969	GET	/images/launch-logo.gif	200	1713		
ix-wbg-va2-26.ix.netcom.com	-	804573969	GET	/history/apollo/pad-abort-test-1/movies/	404	0		
ad15-005.compuserve.com	-	804573970	GET	/ksc.html	200	7074		
ara-mac225.den.mmc.com	-	804573970	GET	/shuttle/missions/sts-61/sts-61-patch-small.gif	200	15815		
eul95.metronet.com	-	804573971	GET	/shuttle/missions/sts-63/mission-sts-63.html	200	53003		
ix-wbg-va2-26.ix.netcom.com	-	804573972	GET	/history/apollo/pad-abort-test-1/docs/	404	0		
ix-wbg-va2-26.ix.netcom.com	-	804573975	GET	/history/apollo/pad-abort-test-1/news/	404	0		
andreh.oz.net	-	804573977	GET	/software/winvn/wvlarge.gif	200	23416		
piweba3y.prodigy.com	-	804573979	GET	/images/ksclogo-medium.gif	200	5866		
piweba3y.prodigy.com	-	804573986	GET	/images/NASA-logosmall.gif	304	0		
piweba3y.prodigy.com	-	804573988	GET	/images/MOSAIC-logosmall.gif	200	363		
ix-wbg-va2-26.ix.netcom.com	-	804573988	GET	/ksc.html	200	7074		
piweba3y.prodigy.com	-	804573990	GET	/images/USA-logosmall.gif	200	234		
ocn13.miracosta.cc.ca.us	-	804573991	GET	/shuttle/missions/sts-71/images/KSC-95EC-0902.jpg	200	52179		
piweba3y.prodigy.com	-	804573992	GET	/images/WORLD-logosmall.gif	200	669		
ix-wbg-va2-26.ix.netcom.com	-	804573993	GET	/images/ksclogo-medium.gif	200	5866		
pc86.slt.tased.edu.au	-	804573994	GET	/shuttle/missions/sts-71/movies/sts-71-tcdt-crew-walkout.mpg	200	887988		
bbuig150.unisys.com	-	804573995	GET	/	200	7074		
bbuig150.unisys.com	-	804573998	GET	/images/ksclogo-medium.gif	200	5866		
139.121.119.19	-	804573999	GET	/shuttle/missions/sts-71/images/KSC-95EC-0589.jpg	200	64427		
ix-wbg-va2-26.ix.netcom.com	-	804574001	GET	/images/NASA-logosmall.gif	200	786		
palona1.cns.hp.com	-	804574001	GET	/ksc.html	200	7074		
ad15-005.compuserve.com	-	804574002	GET	/images/ksclogo-medium.gif	200	5866		
ix-wbg-va2-26.ix.netcom.com	-	804574003	GET	/images/MOSAIC-logosmall.gif	200	363		
ara-mac225.den.mmc.com	-	804574004	GET	/images/launch-logo.gif	200	1713		
198.6.9.2	-	804574004	GET	/shuttle/missions/sts-71/sts-71-info.html	200	1440		
ix-wbg-va2-26.ix.netcom.com	-	804574005	GET	/images/USA-logosmall.gif	200	234		
ix-wbg-va2-26.ix.netcom.com	-	804574006	GET	/images/WORLD-logosmall.gif	200	669		
ip152.fhu.primenet.com	-	804574007	GET	/shuttle/countdown/count.gif	200	40310		
ad15-005.compuserve.com	-	804574010	GET	/images/NASA-logosmall.gif	200	786		
green.eng.ufl.edu	-	804574012	GET	/shuttle/missions/sts-71/images/KSC-95EC-0917.jpg	200	52491		
ip152.fhu.primenet.com	-	804574013	GET	/images/launch-logo.gif	200	1713		
ad15-005.compuserve.com	-	804574014	GET	/images/MOSAIC-logosmall.gif	200	363		
eul95.metronet.com	-	804574016	GET	/images/launch-logo.gif	200	1713		
ad15-005.compuserve.com	-	804574017	GET	/images/USA-logosmall.gif	200	234		
eul95.metronet.com	-	804574019	GET	/images/KSC-logosmall.gif	200	1204		
ad15-005.compuserve.com	-	804574020	GET	/images/WORLD-logosmall.gif	200	669		
kristina.az.com	-	804574024	GET	/history/apollo/apollo-13/movies/apo13launch.mpg	200	402466		
ubppp-00.ppp-net.buffalo.edu	-	804574025	GET	/cgi-bin/imagemap/countdown?93,141	302	96		
pc86.slt.tased.edu.au	-	804574025	GET	/shuttle/missions/sts-53/movies/sts-53-launch.mpg	200	73728		
bbuig150.unisys.com	-	804574031	GET	/shuttle/missions/sts-71/movies/movies.html	200	3092		
net-1-141.eden.com	-	804574034	GET	/cgi-bin/imagemap/countdown?95,174	302	110		
dial42.ppp.iastate.edu	-	804574034	GET	/cgi-bin/imagemap/countdown?334,272	302	98		
dial42.ppp.iastate.edu	-	804574035	GET	/shuttle/countdown/liftoff.html	200	4538		
world.std.com	-	804574037	GET	/history/apollo/apollo-13/apollo-13.html	200	18114		
palona1.cns.hp.com	-	804574045	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
139.121.119.19	-	804574045	GET	/shuttle/missions/sts-71/images/KSC-95EC-0544.jpg	200	70128		
dial42.ppp.iastate.edu	-	804574046	GET	/shuttle/countdown/video/livevideo.gif	200	52938		
piweba1y.prodigy.com	-	804574052	GET	/shuttle/missions/missions.html	200	8677		
net-1-141.eden.com	-	804574055	GET	/htbin/cdt_main.pl	200	3214		
piweba3y.prodigy.com	-	804574057	GET	/shuttle/missions/sts-71/movies/movies.html	200	3092		
antares.physics.carleton.edu	-	804574057	GET	/shuttle/technology/sts-newsref/sts-apu.html	200	161922		
dynamic176-24.ip.portal.com	-	804574059	GET	/shuttle/missions/sts-71/movies/sts-71-rollout.mpg	200	593699		
piweba3y.prodigy.com	-	804574063	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
palona1.cns.hp.com	-	804574071	GET	/shuttle/missions/sts-71/images/KSC-95EC-0913.jpg	200	25439		
brandt.xensei.com	-	804574075	GET	/shuttle/countdown/liftoff.html	304	0		
green.eng.ufl.edu	-	804574075	GET	/shuttle/missions/sts-71/images/KSC-95EC-0918.jpg	200	46888		
bowen.islandnet.com	-	804574077	GET	/shuttle/countdown/	200	3985		
ix-hou1-09.ix.netcom.com	-	804574078	GET	/shuttle/missions/sts-71/images/images.html	304	0		
bbuig150.unisys.com	-	804574081	GET	/shuttle/missions/sts-71/movies/sts-71-tcdt-crew-walkout.mpg	200	180224		
brandt.xensei.com	-	804574083	GET	/images/NASA-logosmall.gif	304	0		
ix-ont4-27.ix.netcom.com	-	804574083	GET	/	200	7074		
mirage.osrhe.edu	-	804574083	GET	/	200	7074		
net-1-141.eden.com	-	804574086	GET	/shuttle/countdown/count.html	200	73231		
www-d3.proxy.aol.com	-	804574087	GET	/shuttle/countdown/	200	3985		
bowen.islandnet.com	-	804574088	GET	/shuttle/countdown/count.gif	200	40310		
ix-ont4-27.ix.netcom.com	-	804574088	GET	/images/ksclogo-medium.gif	200	5866		
stimpy.actrix.gen.nz	-	804574091	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
bowen.islandnet.com	-	804574092	GET	/images/KSC-logosmall.gif	200	1204		
bowen.islandnet.com	-	804574092	GET	/images/NASA-logosmall.gif	200	786		
piweba1y.prodigy.com	-	804574094	GET	/images/launchmedium.gif	200	11853		
dialup28.nmia.com	-	804574095	GET	/cgi-bin/imagemap/countdown?97,141	302	96		
ix-ont4-27.ix.netcom.com	-	804574096	GET	/images/NASA-logosmall.gif	200	786		
139.121.119.19	-	804574099	GET	/shuttle/missions/sts-71/images/KSC-95EC-0443.jpg	200	115599		
ix-ont4-27.ix.netcom.com	-	804574099	GET	/images/MOSAIC-logosmall.gif	200	363		
ix-hay-ca1-24.ix.netcom.com	-	804574100	GET	/shuttle/missions/sts-71/images/index71.gif	200	235862		
ix-ont4-27.ix.netcom.com	-	804574101	GET	/images/USA-logosmall.gif	200	234		
brandt.xensei.com	-	804574102	GET	/shuttle/countdown/video/livevideo.gif	200	55030		
ix-ont4-27.ix.netcom.com	-	804574102	GET	/images/WORLD-logosmall.gif	200	669		
piweba3y.prodigy.com	-	804574109	GET	/shuttle/missions/sts-71/images/KSC-95EC-0918.txt	200	1391		
129.188.154.200	-	804574109	GET	/shuttle/missions/sts-71/movies/movies.html	200	3092		
xyzzy.cts.com	-	804574109	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
ix-ont4-27.ix.netcom.com	-	804574118	GET	/shuttle/countdown/	200	3985		
slip85-24.co.us.ibm.net	-	804574120	GET	/shuttle/missions/sts-71/images/index71.gif	200	235862		
dal143.computek.net	-	804574120	GET	/shuttle/missions/missions.html	200	8677		
blv-pm0-ip10.halcyon.com	-	804574121	GET	/shuttle/missions/sts-71/movies/sts-71-mir-dock-2.mpg	200	835394		
ix-ont4-27.ix.netcom.com	-	804574122	GET	/shuttle/countdown/count.gif	200	40310		
dal143.computek.net	-	804574126	GET	/images/launchmedium.gif	200	11853		
ip16-085.phx.primenet.com	-	804574127	GET	/cgi-bin/imagemap/countdown?389,283	302	68		
kristina.az.com	-	804574128	GET	/history/apollo/apollo-13/sounds/	200	1157		
burger.letters.com	-	804574129	GET	/shuttle/countdown/liftoff.html	304	0		
indy2.indy.net	-	804574129	GET	/shuttle/resources/orbiters/atlantis.html	200	7025		
bbuig150.unisys.com	-	804574130	GET	/shuttle/missions/sts-71/movies/sts-71-tcdt-crew-walkout.mpg	200	221184		
burger.letters.com	-	804574130	GET	/images/NASA-logosmall.gif	304	0		
kristina.az.com	-	804574130	GET	/history/apollo/apollo-13/	200	1732		
139.121.119.19	-	804574132	GET	/shuttle/missions/sts-71/images/KSC-95EC-0423.jpg	200	84494		
indy2.indy.net	-	804574134	GET	/shuttle/resources/orbiters/atlantis-logo.gif	200	4179		
xyzzy.cts.com	-	804574136	GET	/shuttle/missions/sts-71/images/KSC-95EC-0911.gif	200	31242		
burger.letters.com	-	804574137	GET	/shuttle/countdown/video/livevideo.gif	200	55030		
indy2.indy.net	-	804574138	GET	/images/ksclogosmall.gif	200	3635		
dal143.computek.net	-	804574139	GET	/images/NASA-logosmall.gif	200	786		
piweba1y.prodigy.com	-	804574140	GET	/images/KSC-logosmall.gif	200	1204		
dal143.computek.net	-	804574140	GET	/images/KSC-logosmall.gif	200	1204		
indy2.indy.net	-	804574142	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
kristina.az.com	-	804574142	GET	/history/apollo/apollo-13/videos/	200	381		
brandt.xensei.com	-	804574143	GET	/shuttle/countdown/liftoff.html	304	0		
source.iconz.co.nz	-	804574143	GET	/shuttle/countdown/	200	3985		
ara-mac225.den.mmc.com	-	804574144	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
ocn13.miracosta.cc.ca.us	-	804574145	GET	/shuttle/missions/sts-71/images/KSC-95EC-0911.jpg	200	45966		
brandt.xensei.com	-	804574146	GET	/images/NASA-logosmall.gif	304	0		
ip22.rochester.ny.interramp.com	-	804574147	GET	/shuttle/countdown/	200	3985		
source.iconz.co.nz	-	804574147	GET	/images/NASA-logosmall.gif	200	786		
source.iconz.co.nz	-	804574147	GET	/images/KSC-logosmall.gif	200	1204		
kristina.az.com	-	804574148	GET	/history/apollo/apollo-13/	200	1732		
source.iconz.co.nz	-	804574149	GET	/shuttle/countdown/count.gif	200	40310		
ip22.rochester.ny.interramp.com	-	804574149	GET	/shuttle/countdown/count.gif	200	40310		
ip22.rochester.ny.interramp.com	-	804574149	GET	/images/NASA-logosmall.gif	200	786		
ip22.rochester.ny.interramp.com	-	804574150	GET	/images/KSC-logosmall.gif	200	1204		
ara-mac225.den.mmc.com	-	804574151	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
dal143.computek.net	-	804574152	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
ad15-005.compuserve.com	-	804574153	GET	/shuttle/technology/sts-newsref/stsref-toc.html	200	84907		
kristina.az.com	-	804574158	GET	/history/apollo/apollo-13/news/	200	377		
dal143.computek.net	-	804574159	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
blv-pm0-ip10.halcyon.com	-	804574162	GET	/shuttle/countdown/count.gif	200	40310		
ix-ont4-27.ix.netcom.com	-	804574163	GET	/images/KSC-logosmall.gif	200	1204		
alice-thurman.tenet.edu	-	804574165	GET	/htbin/cdt_main.pl	200	3214		
ncg-106.axionet.com	-	804574166	GET	/shuttle/countdown/	200	3985		
port45.ventura.rain.org	-	804574166	GET	/shuttle/missions/sts-71/images/images.html	304	0		
dal143.computek.net	-	804574168	GET	/images/launch-logo.gif	200	1713		
ix-ont4-27.ix.netcom.com	-	804574168	GET	/cgi-bin/imagemap/countdown?97,146	302	96		
kristina.az.com	-	804574169	GET	/history/apollo/apollo-13/docs/	200	377		
brandt.xensei.com	-	804574169	GET	/shuttle/countdown/video/livevideo.gif	200	56807		
ncg-106.axionet.com	-	804574169	GET	/shuttle/countdown/count.gif	200	40310		
ncg-106.axionet.com	-	804574169	GET	/images/NASA-logosmall.gif	200	786		
ara-mac225.den.mmc.com	-	804574169	GET	/images/launch-logo.gif	200	1713		
ncg-106.axionet.com	-	804574170	GET	/images/KSC-logosmall.gif	200	1204		
ip22.rochester.ny.interramp.com	-	804574170	GET	/cgi-bin/imagemap/countdown?100,141	302	96		
xyzzy.cts.com	-	804574172	GET	/shuttle/missions/sts-71/images/KSC-95EC-0913.gif	200	21957		
nmis064.mit.edu	-	804574174	GET	/software/winvn/winvn.html	200	9867		
www-d3.proxy.aol.com	-	804574177	GET	/history/apollo/apollo-13/sounds/	200	1157		
blv-pm0-ip10.halcyon.com	-	804574183	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
palona1.cns.hp.com	-	804574186	GET	/shuttle/missions/sts-71/images/KSC-95EC-0913.jpg	304	0		
piweba1y.prodigy.com	-	804574191	GET	/shuttle/countdown/	200	3985		
sac1-109.calweb.com	-	804574192	GET	/shuttle/missions/sts-70/mission-sts-70.html	200	13469		
sac1-109.calweb.com	-	804574194	GET	/shuttle/missions/sts-70/sts-70-patch-small.gif	200	5026		
ix-la17-15.ix.netcom.com	-	804574194	GET	/cgi-bin/imagemap/countdown?384,277	302	68		
ncg-106.axionet.com	-	804574195	GET	/shuttle/missions/sts-66/sts-66-patch-small.gif	200	20271		
sac1-109.calweb.com	-	804574199	GET	/images/KSC-logosmall.gif	200	1204		
sac1-109.calweb.com	-	804574199	GET	/images/launch-logo.gif	200	1713		
houston-1-9.i-link.net	-	804574203	GET	/software/winvn/faq/WINVNFAQ-Contents.html	200	3626		
ara-mac225.den.mmc.com	-	804574206	GET	/shuttle/countdown/	200	3985		
ip22.rochester.ny.interramp.com	-	804574206	GET	/cgi-bin/imagemap/countdown?374,273	302	68		
ts900-418.singnet.com.sg	-	804574209	GET	/shuttle/countdown/	200	3985		
xyzzy.cts.com	-	804574210	GET	/shuttle/missions/sts-71/images/KSC-95EC-0916.gif	200	25814		
ruger-50.slip.uiuc.edu	-	804574210	GET	/shuttle/countdown/countdown.html	200	3985		
ara-mac225.den.mmc.com	-	804574211	GET	/shuttle/countdown/count.gif	200	40310		
palona1.cns.hp.com	-	804574211	GET	/shuttle/missions/sts-71/images/KSC-95EC-0913.txt	200	1391		
ruger-50.slip.uiuc.edu	-	804574212	GET	/shuttle/countdown/count.gif	200	40310		
ruger-50.slip.uiuc.edu	-	804574212	GET	/images/NASA-logosmall.gif	200	786		
ruger-50.slip.uiuc.edu	-	804574212	GET	/images/KSC-logosmall.gif	200	1204		
ts900-418.singnet.com.sg	-	804574213	GET	/shuttle/countdown/count.gif	200	40310		
ts900-418.singnet.com.sg	-	804574213	GET	/images/NASA-logosmall.gif	200	786		
ts900-418.singnet.com.sg	-	804574213	GET	/images/KSC-logosmall.gif	200	1204		
houston-1-9.i-link.net	-	804574214	GET	/software/winvn/faq/WINVNFAQ-I-2.html	200	2638		
ppp224.st.rim.or.jp	-	804574215	GET	/	200	7074		
ppp224.st.rim.or.jp	-	804574218	GET	/images/ksclogo-medium.gif	200	5866		
ix-hou1-09.ix.netcom.com	-	804574218	GET	/shuttle/missions/sts-71/images/index71.gif	304	0		
brandt.xensei.com	-	804574222	GET	/shuttle/countdown/liftoff.html	304	0		
ix-hay-ca1-24.ix.netcom.com	-	804574225	GET	/cgi-bin/imagemap/countdown?382,277	302	68		
ppp224.st.rim.or.jp	-	804574225	GET	/images/NASA-logosmall.gif	200	786		
ppp224.st.rim.or.jp	-	804574226	GET	/images/MOSAIC-logosmall.gif	200	363		
ppp224.st.rim.or.jp	-	804574227	GET	/images/USA-logosmall.gif	200	234		
dd09-056.compuserve.com	-	804574229	GET	/history/apollo/apollo.html	200	3258		
brandt.xensei.com	-	804574229	GET	/images/NASA-logosmall.gif	304	0		
ppp224.st.rim.or.jp	-	804574231	GET	/images/WORLD-logosmall.gif	200	669		
dal143.computek.net	-	804574231	GET	/shuttle/resources/orbiters/atlantis.html	200	7025		
204.120.34.71	-	804574232	GET	/shuttle/missions/missions.html	200	8677		
remote9.compusmart.ab.ca	-	804574232	GET	/history/apollo/apollo-13/apollo-13-info.html	200	1583		
palona1.cns.hp.com	-	804574232	GET	/shuttle/missions/sts-71/images/KSC-95EC-0915.jpg	200	39654		
dd09-056.compuserve.com	-	804574233	GET	/history/apollo/images/footprint-small.gif	200	18149		
dal143.computek.net	-	804574236	GET	/shuttle/resources/orbiters/atlantis-logo.gif	200	4179		
ncg-106.axionet.com	-	804574236	GET	/shuttle/missions/sts-66/mission-sts-66.html	200	81920		
xyzzy.cts.com	-	804574236	GET	/shuttle/missions/sts-71/images/KSC-95EC-0916.jpg	200	34029		
alyssa.prodigy.com	-	804574236	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
hstar.gsfc.nasa.gov	-	804574238	GET	/shuttle/missions/sts-71/movies/crew-arrival-t38.mpg	200	305722		
ix-ont4-27.ix.netcom.com	-	804574239	GET	/cgi-bin/imagemap/countdown?381,276	302	68		
204.120.34.71	-	804574240	GET	/images/launchmedium.gif	200	11853		
ocn13.miracosta.cc.ca.us	-	804574240	GET	/shuttle/missions/sts-71/images/KSC-95EC-0902.jpg	200	52179		
blv-pm0-ip10.halcyon.com	-	804574241	GET	/shuttle/missions/sts-71/images/KSC-95EC-0917.jpg	200	52491		
dal143.computek.net	-	804574244	GET	/images/ksclogosmall.gif	200	3635		
brandt.xensei.com	-	804574246	GET	/shuttle/countdown/video/livevideo.gif	200	58537		
dal143.computek.net	-	804574248	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
s52.slip.ksu.edu	-	804574249	GET	/history/apollo/apollo.html	200	3258		
ruger-50.slip.uiuc.edu	-	804574250	GET	/cgi-bin/imagemap/countdown?233,184	302	97		
dd09-056.compuserve.com	-	804574250	GET	/history/apollo/flight-summary.txt	200	5086		
s52.slip.ksu.edu	-	804574251	GET	/history/apollo/images/footprint-small.gif	200	18149		
www-d3.proxy.aol.com	-	804574251	GET	/history/apollo/apollo-13/sounds/a13_002.wav	200	127045		
204.120.34.71	-	804574252	GET	/images/NASA-logosmall.gif	200	786		
ruger-50.slip.uiuc.edu	-	804574252	GET	/shuttle/countdown/lps/fr.html	200	1879		
s52.slip.ksu.edu	-	804574252	GET	/history/apollo/images/apollo-logo.gif	200	3047		
ruger-50.slip.uiuc.edu	-	804574254	GET	/shuttle/countdown/lps/back.gif	200	1289		
204.120.34.71	-	804574255	GET	/images/KSC-logosmall.gif	200	1204		
net-1-141.eden.com	-	804574255	GET	/facilities/lc39a.html	200	7008		
ruger-50.slip.uiuc.edu	-	804574258	GET	/shuttle/countdown/lps/fr.gif	200	30232		
hosts-151.hiwaay.net	-	804574258	GET	/htbin/cdt_main.pl	200	3214		
net-1-141.eden.com	-	804574259	GET	/images/lc39a-logo.gif	200	13116		
